기준년월,행정동명,방문자 구분,방문자 수
20250601,충장동,외지인방문자(b),44219.0
20250601,충장동,전체방문자(a+b),65086.0
20250601,충장동,현지인방문자(a),20867.0
20250602,충장동,외지인방문자(b),31787.0
20250602,충장동,전체방문자(a+b),58261.0
20250602,충장동,현지인방문자(a),26474.0
20250603,충장동,외지인방문자(b),46270.0
20250603,충장동,전체방문자(a+b),70262.0
20250603,충장동,현지인방문자(a),23992.0
20250604,충장동,외지인방문자(b),32088.0
20250604,충장동,전체방문자(a+b),60000.0
20250604,충장동,현지인방문자(a),27912.0
20250605,충장동,외지인방문자(b),37548.0
20250605,충장동,전체방문자(a+b),65852.0
20250605,충장동,현지인방문자(a),28304.0
20250606,충장동,외지인방문자(b),55699.0
20250606,충장동,전체방문자(a+b),77315.0
20250606,충장동,현지인방문자(a),21616.0
20250607,충장동,외지인방문자(b),61646.0
20250607,충장동,전체방문자(a+b),84049.0
20250607,충장동,현지인방문자(a),22404.0
20250608,충장동,외지인방문자(b),42462.0
20250608,충장동,전체방문자(a+b),62674.0
20250608,충장동,현지인방문자(a),20212.0
20250609,충장동,외지인방문자(b),30306.0
20250609,충장동,전체방문자(a+b),57113.0
20250609,충장동,현지인방문자(a),26806.0
20250610,충장동,외지인방문자(b),32557.0
20250610,충장동,전체방문자(a+b),60008.0
20250610,충장동,현지인방문자(a),27450.0
20250611,충장동,외지인방문자(b),33915.0
20250611,충장동,전체방문자(a+b),61831.0
20250611,충장동,현지인방문자(a),27916.0
20250612,충장동,외지인방문자(b),33929.0
20250612,충장동,전체방문자(a+b),61604.0
20250612,충장동,현지인방문자(a),27674.0
20250613,충장동,외지인방문자(b),35812.0
20250613,충장동,전체방문자(a+b),62678.0
20250613,충장동,현지인방문자(a),26866.0
20250614,충장동,외지인방문자(b),54750.0
20250614,충장동,전체방문자(a+b),77998.0
20250614,충장동,현지인방문자(a),23247.0
20250615,충장동,외지인방문자(b),44338.0
20250615,충장동,전체방문자(a+b),65118.0
20250615,충장동,현지인방문자(a),20780.0
20250616,충장동,외지인방문자(b),30303.0
20250616,충장동,전체방문자(a+b),56378.0
20250616,충장동,현지인방문자(a),26075.0
20250617,충장동,외지인방문자(b),32798.0
20250617,충장동,전체방문자(a+b),60190.0
20250617,충장동,현지인방문자(a),27391.0
20250618,충장동,외지인방문자(b),34044.0
20250618,충장동,전체방문자(a+b),61722.0
20250618,충장동,현지인방문자(a),27678.0
20250619,충장동,외지인방문자(b),35721.0
20250619,충장동,전체방문자(a+b),62895.0
20250619,충장동,현지인방문자(a),27174.0
20250620,충장동,외지인방문자(b),38168.0
20250620,충장동,전체방문자(a+b),65272.0
20250620,충장동,현지인방문자(a),27104.0
20250621,충장동,외지인방문자(b),44580.0
20250621,충장동,전체방문자(a+b),65002.0
20250621,충장동,현지인방문자(a),20422.0
20250622,충장동,외지인방문자(b),46638.0
20250622,충장동,전체방문자(a+b),67368.0
20250622,충장동,현지인방문자(a),20730.0
20250623,충장동,외지인방문자(b),35154.0
20250623,충장동,전체방문자(a+b),61936.0
20250623,충장동,현지인방문자(a),26782.0
20250624,충장동,외지인방문자(b),34454.0
20250624,충장동,전체방문자(a+b),60960.0
20250624,충장동,현지인방문자(a),26506.0
20250625,충장동,외지인방문자(b),38822.0
20250625,충장동,전체방문자(a+b),66692.0
20250625,충장동,현지인방문자(a),27870.0
20250626,충장동,외지인방문자(b),39504.0
20250626,충장동,전체방문자(a+b),66854.0
20250626,충장동,현지인방문자(a),27349.0
20250627,충장동,외지인방문자(b),44296.0
20250627,충장동,전체방문자(a+b),71782.0
20250627,충장동,현지인방문자(a),27486.0
20250628,충장동,외지인방문자(b),56644.0
20250628,충장동,전체방문자(a+b),78631.0
20250628,충장동,현지인방문자(a),21987.0
20250629,충장동,외지인방문자(b),43750.0
20250629,충장동,전체방문자(a+b),63525.0
20250629,충장동,현지인방문자(a),19775.0
20250630,충장동,외지인방문자(b),35840.0
20250630,충장동,전체방문자(a+b),62244.0
20250630,충장동,현지인방문자(a),26404.0
