기준년월,행정동명,방문자 구분,방문자 수
20260201,충장동,외지인방문자(b),40320.0
20260201,충장동,전체방문자(a+b),60760.0
20260201,충장동,현지인방문자(a),20440.0
20260202,충장동,외지인방문자(b),29018.0
20260202,충장동,전체방문자(a+b),54404.0
20260202,충장동,현지인방문자(a),25386.0
20260203,충장동,외지인방문자(b),31381.0
20260203,충장동,전체방문자(a+b),57942.0
20260203,충장동,현지인방문자(a),26562.0
20260204,충장동,외지인방문자(b),33526.0
20260204,충장동,전체방문자(a+b),60480.0
20260204,충장동,현지인방문자(a),26954.0
20260205,충장동,외지인방문자(b),35088.0
20260205,충장동,전체방문자(a+b),61390.0
20260205,충장동,현지인방문자(a),26302.0
20260206,충장동,외지인방문자(b),37625.0
20260206,충장동,전체방문자(a+b),64404.0
20260206,충장동,현지인방문자(a),26778.0
20260207,충장동,외지인방문자(b),52202.0
20260207,충장동,전체방문자(a+b),75246.0
20260207,충장동,현지인방문자(a),23044.0
20260208,충장동,외지인방문자(b),39588.0
20260208,충장동,전체방문자(a+b),59538.0
20260208,충장동,현지인방문자(a),19950.0
20260209,충장동,외지인방문자(b),33215.0
20260209,충장동,전체방문자(a+b),59154.0
20260209,충장동,현지인방문자(a),25938.0
20260210,충장동,외지인방문자(b),33288.0
20260210,충장동,전체방문자(a+b),59465.0
20260210,충장동,현지인방문자(a),26176.0
20260211,충장동,외지인방문자(b),36354.0
20260211,충장동,전체방문자(a+b),63668.0
20260211,충장동,현지인방문자(a),27314.0
20260212,충장동,외지인방문자(b),38682.0
20260212,충장동,전체방문자(a+b),65716.0
20260212,충장동,현지인방문자(a),27034.0
20260213,충장동,외지인방문자(b),44415.0
20260213,충장동,전체방문자(a+b),72524.0
20260213,충장동,현지인방문자(a),28108.0
20260214,충장동,외지인방문자(b),60676.0
20260214,충장동,전체방문자(a+b),83622.0
20260214,충장동,현지인방문자(a),22946.0
20260215,충장동,외지인방문자(b),57316.0
20260215,충장동,전체방문자(a+b),77161.0
20260215,충장동,현지인방문자(a),19845.0
20260216,충장동,외지인방문자(b),43914.0
20260216,충장동,전체방문자(a+b),59182.0
20260216,충장동,현지인방문자(a),15267.0
20260217,충장동,외지인방문자(b),38171.0
20260217,충장동,전체방문자(a+b),52493.0
20260217,충장동,현지인방문자(a),14322.0
20260218,충장동,외지인방문자(b),53690.0
20260218,충장동,전체방문자(a+b),73843.0
20260218,충장동,현지인방문자(a),20153.0
20260219,충장동,외지인방문자(b),42812.0
20260219,충장동,전체방문자(a+b),69310.0
20260219,충장동,현지인방문자(a),26498.0
20260220,충장동,외지인방문자(b),46998.0
20260220,충장동,전체방문자(a+b),74960.0
20260220,충장동,현지인방문자(a),27962.0
20260221,충장동,외지인방문자(b),61572.0
20260221,충장동,전체방문자(a+b),85376.0
20260221,충장동,현지인방문자(a),23804.0
20260222,충장동,외지인방문자(b),54082.0
20260222,충장동,전체방문자(a+b),76006.0
20260222,충장동,현지인방문자(a),21924.0
20260223,충장동,외지인방문자(b),38944.0
20260223,충장동,전체방문자(a+b),66070.0
20260223,충장동,현지인방문자(a),27125.0
20260224,충장동,외지인방문자(b),34979.0
20260224,충장동,전체방문자(a+b),60252.0
20260224,충장동,현지인방문자(a),25274.0
20260225,충장동,외지인방문자(b),45636.0
20260225,충장동,전체방문자(a+b),74560.0
20260225,충장동,현지인방문자(a),28924.0
20260226,충장동,외지인방문자(b),45080.0
20260226,충장동,전체방문자(a+b),72628.0
20260226,충장동,현지인방문자(a),27548.0
20260227,충장동,외지인방문자(b),47089.0
20260227,충장동,전체방문자(a+b),75145.0
20260227,충장동,현지인방문자(a),28056.0
20260228,충장동,외지인방문자(b),67578.0
20260228,충장동,전체방문자(a+b),91504.0
20260228,충장동,현지인방문자(a),23926.0
