기준년월,행정동명,방문자 구분,방문자 수
20250501,동명동,외지인방문자(b),13044.0
20250501,동명동,전체방문자(a+b),25060.0
20250501,동명동,현지인방문자(a),12016.0
20250502,동명동,외지인방문자(b),15656.0
20250502,동명동,전체방문자(a+b),29253.0
20250502,동명동,현지인방문자(a),13598.0
20250503,동명동,외지인방문자(b),21651.0
20250503,동명동,전체방문자(a+b),31700.0
20250503,동명동,현지인방문자(a),10048.0
20250504,동명동,외지인방문자(b),20730.0
20250504,동명동,전체방문자(a+b),30121.0
20250504,동명동,현지인방문자(a),9390.0
20250505,동명동,외지인방문자(b),18501.0
20250505,동명동,전체방문자(a+b),27010.0
20250505,동명동,현지인방문자(a),8508.0
20250506,동명동,외지인방문자(b),13272.0
20250506,동명동,전체방문자(a+b),22575.0
20250506,동명동,현지인방문자(a),9303.0
20250507,동명동,외지인방문자(b),9894.0
20250507,동명동,전체방문자(a+b),23852.0
20250507,동명동,현지인방문자(a),13958.0
20250508,동명동,외지인방문자(b),10930.0
20250508,동명동,전체방문자(a+b),25067.0
20250508,동명동,현지인방문자(a),14136.0
20250509,동명동,외지인방문자(b),11081.0
20250509,동명동,전체방문자(a+b),24266.0
20250509,동명동,현지인방문자(a),13184.0
20250510,동명동,외지인방문자(b),18162.0
20250510,동명동,전체방문자(a+b),29134.0
20250510,동명동,현지인방문자(a),10972.0
20250511,동명동,외지인방문자(b),14486.0
20250511,동명동,전체방문자(a+b),25238.0
20250511,동명동,현지인방문자(a),10752.0
20250512,동명동,외지인방문자(b),10370.0
20250512,동명동,전체방문자(a+b),23754.0
20250512,동명동,현지인방문자(a),13384.0
20250513,동명동,외지인방문자(b),11487.0
20250513,동명동,전체방문자(a+b),25442.0
20250513,동명동,현지인방문자(a),13954.0
20250514,동명동,외지인방문자(b),12316.0
20250514,동명동,전체방문자(a+b),26506.0
20250514,동명동,현지인방문자(a),14189.0
20250515,동명동,외지인방문자(b),12464.0
20250515,동명동,전체방문자(a+b),25795.0
20250515,동명동,현지인방문자(a),13332.0
20250516,동명동,외지인방문자(b),13058.0
20250516,동명동,전체방문자(a+b),26299.0
20250516,동명동,현지인방문자(a),13240.0
20250517,동명동,외지인방문자(b),22337.0
20250517,동명동,전체방문자(a+b),33887.0
20250517,동명동,현지인방문자(a),11550.0
20250518,동명동,외지인방문자(b),16468.0
20250518,동명동,전체방문자(a+b),27492.0
20250518,동명동,현지인방문자(a),11025.0
20250519,동명동,외지인방문자(b),10717.0
20250519,동명동,전체방문자(a+b),23874.0
20250519,동명동,현지인방문자(a),13156.0
20250520,동명동,외지인방문자(b),11022.0
20250520,동명동,전체방문자(a+b),24619.0
20250520,동명동,현지인방문자(a),13598.0
20250521,동명동,외지인방문자(b),12176.0
20250521,동명동,전체방문자(a+b),26408.0
20250521,동명동,현지인방문자(a),14231.0
20250522,동명동,외지인방문자(b),12292.0
20250522,동명동,전체방문자(a+b),25946.0
20250522,동명동,현지인방문자(a),13654.0
20250523,동명동,외지인방문자(b),14760.0
20250523,동명동,전체방문자(a+b),29029.0
20250523,동명동,현지인방문자(a),14270.0
20250524,동명동,외지인방문자(b),20716.0
20250524,동명동,전체방문자(a+b),32064.0
20250524,동명동,현지인방문자(a),11347.0
20250525,동명동,외지인방문자(b),16208.0
20250525,동명동,전체방문자(a+b),26652.0
20250525,동명동,현지인방문자(a),10444.0
20250526,동명동,외지인방문자(b),10882.0
20250526,동명동,전체방문자(a+b),23846.0
20250526,동명동,현지인방문자(a),12964.0
20250527,동명동,외지인방문자(b),11935.0
20250527,동명동,전체방문자(a+b),25445.0
20250527,동명동,현지인방문자(a),13510.0
20250528,동명동,외지인방문자(b),14626.0
20250528,동명동,전체방문자(a+b),28158.0
20250528,동명동,현지인방문자(a),13531.0
20250529,동명동,외지인방문자(b),15480.0
20250529,동명동,전체방문자(a+b),30580.0
20250529,동명동,현지인방문자(a),15099.0
20250530,동명동,외지인방문자(b),16216.0
20250530,동명동,전체방문자(a+b),31206.0
20250530,동명동,현지인방문자(a),14990.0
20250531,동명동,외지인방문자(b),20510.0
20250531,동명동,전체방문자(a+b),32263.0
20250531,동명동,현지인방문자(a),11753.0
