기준년월,행정동명,방문자 구분,방문자 수
20250201,동명동,외지인방문자(b),14966.0
20250201,동명동,전체방문자(a+b),24224.0
20250201,동명동,현지인방문자(a),9258.0
20250202,동명동,외지인방문자(b),12226.0
20250202,동명동,전체방문자(a+b),21399.0
20250202,동명동,현지인방문자(a),9174.0
20250203,동명동,외지인방문자(b),8869.0
20250203,동명동,전체방문자(a+b),19618.0
20250203,동명동,현지인방문자(a),10748.0
20250204,동명동,외지인방문자(b),8054.0
20250204,동명동,전체방문자(a+b),18232.0
20250204,동명동,현지인방문자(a),10178.0
20250205,동명동,외지인방문자(b),8876.0
20250205,동명동,전체방문자(a+b),19838.0
20250205,동명동,현지인방문자(a),10962.0
20250206,동명동,외지인방문자(b),9986.0
20250206,동명동,전체방문자(a+b),21060.0
20250206,동명동,현지인방문자(a),11074.0
20250207,동명동,외지인방문자(b),9506.0
20250207,동명동,전체방문자(a+b),20076.0
20250207,동명동,현지인방문자(a),10570.0
20250208,동명동,외지인방문자(b),15264.0
20250208,동명동,전체방문자(a+b),25333.0
20250208,동명동,현지인방문자(a),10070.0
20250209,동명동,외지인방문자(b),12348.0
20250209,동명동,전체방문자(a+b),21700.0
20250209,동명동,현지인방문자(a),9352.0
20250210,동명동,외지인방문자(b),10238.0
20250210,동명동,전체방문자(a+b),21472.0
20250210,동명동,현지인방문자(a),11235.0
20250211,동명동,외지인방문자(b),11344.0
20250211,동명동,전체방문자(a+b),23082.0
20250211,동명동,현지인방문자(a),11739.0
20250212,동명동,외지인방문자(b),10612.0
20250212,동명동,전체방문자(a+b),21924.0
20250212,동명동,현지인방문자(a),11312.0
20250213,동명동,외지인방문자(b),11879.0
20250213,동명동,전체방문자(a+b),23936.0
20250213,동명동,현지인방문자(a),12058.0
20250214,동명동,외지인방문자(b),14175.0
20250214,동명동,전체방문자(a+b),26978.0
20250214,동명동,현지인방문자(a),12803.0
20250215,동명동,외지인방문자(b),19656.0
20250215,동명동,전체방문자(a+b),29760.0
20250215,동명동,현지인방문자(a),10104.0
20250216,동명동,외지인방문자(b),13640.0
20250216,동명동,전체방문자(a+b),23149.0
20250216,동명동,현지인방문자(a),9510.0
20250217,동명동,외지인방문자(b),11210.0
20250217,동명동,전체방문자(a+b),22396.0
20250217,동명동,현지인방문자(a),11186.0
20250218,동명동,외지인방문자(b),11508.0
20250218,동명동,전체방문자(a+b),23324.0
20250218,동명동,현지인방문자(a),11816.0
20250219,동명동,외지인방문자(b),11991.0
20250219,동명동,전체방문자(a+b),23908.0
20250219,동명동,현지인방문자(a),11918.0
20250220,동명동,외지인방문자(b),13146.0
20250220,동명동,전체방문자(a+b),25224.0
20250220,동명동,현지인방문자(a),12078.0
20250221,동명동,외지인방문자(b),14620.0
20250221,동명동,전체방문자(a+b),27226.0
20250221,동명동,현지인방문자(a),12607.0
20250222,동명동,외지인방문자(b),19159.0
20250222,동명동,전체방문자(a+b),29260.0
20250222,동명동,현지인방문자(a),10101.0
20250223,동명동,외지인방문자(b),13797.0
20250223,동명동,전체방문자(a+b),22547.0
20250223,동명동,현지인방문자(a),8750.0
20250224,동명동,외지인방문자(b),12100.0
20250224,동명동,전체방문자(a+b),24090.0
20250224,동명동,현지인방문자(a),11991.0
20250225,동명동,외지인방문자(b),15267.0
20250225,동명동,전체방문자(a+b),28164.0
20250225,동명동,현지인방문자(a),12898.0
20250226,동명동,외지인방문자(b),13643.0
20250226,동명동,전체방문자(a+b),26142.0
20250226,동명동,현지인방문자(a),12498.0
20250227,동명동,외지인방문자(b),13748.0
20250227,동명동,전체방문자(a+b),25876.0
20250227,동명동,현지인방문자(a),12128.0
20250228,동명동,외지인방문자(b),15932.0
20250228,동명동,전체방문자(a+b),28556.0
20250228,동명동,현지인방문자(a),12624.0
