기준년월,행정동명,방문자 구분,방문자 수
20250801,충장동,외지인방문자(b),46718.0
20250801,충장동,전체방문자(a+b),73318.0
20250801,충장동,현지인방문자(a),26600.0
20250802,충장동,외지인방문자(b),58754.0
20250802,충장동,전체방문자(a+b),80654.0
20250802,충장동,현지인방문자(a),21900.0
20250803,충장동,외지인방문자(b),38216.0
20250803,충장동,전체방문자(a+b),56665.0
20250803,충장동,현지인방문자(a),18448.0
20250804,충장동,외지인방문자(b),32672.0
20250804,충장동,전체방문자(a+b),56413.0
20250804,충장동,현지인방문자(a),23740.0
20250805,충장동,외지인방문자(b),36512.0
20250805,충장동,전체방문자(a+b),61425.0
20250805,충장동,현지인방문자(a),24913.0
20250806,충장동,외지인방문자(b),35472.0
20250806,충장동,전체방문자(a+b),61096.0
20250806,충장동,현지인방문자(a),25624.0
20250807,충장동,외지인방문자(b),38297.0
20250807,충장동,전체방문자(a+b),64348.0
20250807,충장동,현지인방문자(a),26050.0
20250808,충장동,외지인방문자(b),42280.0
20250808,충장동,전체방문자(a+b),69352.0
20250808,충장동,현지인방문자(a),27072.0
20250809,충장동,외지인방문자(b),48906.0
20250809,충장동,전체방문자(a+b),70140.0
20250809,충장동,현지인방문자(a),21234.0
20250810,충장동,외지인방문자(b),48290.0
20250810,충장동,전체방문자(a+b),68848.0
20250810,충장동,현지인방문자(a),20559.0
20250811,충장동,외지인방문자(b),32862.0
20250811,충장동,전체방문자(a+b),57491.0
20250811,충장동,현지인방문자(a),24630.0
20250812,충장동,외지인방문자(b),34601.0
20250812,충장동,전체방문자(a+b),59216.0
20250812,충장동,현지인방문자(a),24616.0
20250813,충장동,외지인방문자(b),38668.0
20250813,충장동,전체방문자(a+b),65348.0
20250813,충장동,현지인방문자(a),26680.0
20250814,충장동,외지인방문자(b),42886.0
20250814,충장동,전체방문자(a+b),69296.0
20250814,충장동,현지인방문자(a),26411.0
20250815,충장동,외지인방문자(b),57662.0
20250815,충장동,전체방문자(a+b),78582.0
20250815,충장동,현지인방문자(a),20920.0
20250816,충장동,외지인방문자(b),54358.0
20250816,충장동,전체방문자(a+b),74616.0
20250816,충장동,현지인방문자(a),20258.0
20250817,충장동,외지인방문자(b),45220.0
20250817,충장동,전체방문자(a+b),65100.0
20250817,충장동,현지인방문자(a),19880.0
20250818,충장동,외지인방문자(b),33530.0
20250818,충장동,전체방문자(a+b),58398.0
20250818,충장동,현지인방문자(a),24868.0
20250819,충장동,외지인방문자(b),35710.0
20250819,충장동,전체방문자(a+b),62240.0
20250819,충장동,현지인방문자(a),26530.0
20250820,충장동,외지인방문자(b),35462.0
20250820,충장동,전체방문자(a+b),61646.0
20250820,충장동,현지인방문자(a),26184.0
20250821,충장동,외지인방문자(b),35553.0
20250821,충장동,전체방문자(a+b),60876.0
20250821,충장동,현지인방문자(a),25322.0
20250822,충장동,외지인방문자(b),44324.0
20250822,충장동,전체방문자(a+b),71309.0
20250822,충장동,현지인방문자(a),26985.0
20250823,충장동,외지인방문자(b),66034.0
20250823,충장동,전체방문자(a+b),89005.0
20250823,충장동,현지인방문자(a),22970.0
20250824,충장동,외지인방문자(b),52728.0
20250824,충장동,전체방문자(a+b),72944.0
20250824,충장동,현지인방문자(a),20216.0
20250825,충장동,외지인방문자(b),37317.0
20250825,충장동,전체방문자(a+b),62744.0
20250825,충장동,현지인방문자(a),25428.0
20250826,충장동,외지인방문자(b),34758.0
20250826,충장동,전체방문자(a+b),60137.0
20250826,충장동,현지인방문자(a),25378.0
20250827,충장동,외지인방문자(b),37905.0
20250827,충장동,전체방문자(a+b),64914.0
20250827,충장동,현지인방문자(a),27010.0
20250828,충장동,외지인방문자(b),37776.0
20250828,충장동,전체방문자(a+b),64064.0
20250828,충장동,현지인방문자(a),26288.0
20250829,충장동,외지인방문자(b),44048.0
20250829,충장동,전체방문자(a+b),70826.0
20250829,충장동,현지인방문자(a),26778.0
20250830,충장동,외지인방문자(b),60218.0
20250830,충장동,전체방문자(a+b),82824.0
20250830,충장동,현지인방문자(a),22606.0
20250831,충장동,외지인방문자(b),44247.0
20250831,충장동,전체방문자(a+b),64256.0
20250831,충장동,현지인방문자(a),20010.0
