기준년월,행정동명,방문자 구분,방문자 수
20260101,충장동,외지인방문자(b),41398.0
20260101,충장동,전체방문자(a+b),61036.0
20260101,충장동,현지인방문자(a),19638.0
20260102,충장동,외지인방문자(b),39417.0
20260102,충장동,전체방문자(a+b),66199.0
20260102,충장동,현지인방문자(a),26782.0
20260103,충장동,외지인방문자(b),54614.0
20260103,충장동,전체방문자(a+b),77672.0
20260103,충장동,현지인방문자(a),23058.0
20260104,충장동,외지인방문자(b),42868.0
20260104,충장동,전체방문자(a+b),64071.0
20260104,충장동,현지인방문자(a),21203.0
20260105,충장동,외지인방문자(b),33008.0
20260105,충장동,전체방문자(a+b),59882.0
20260105,충장동,현지인방문자(a),26873.0
20260106,충장동,외지인방문자(b),35749.0
20260106,충장동,전체방문자(a+b),63038.0
20260106,충장동,현지인방문자(a),27290.0
20260107,충장동,외지인방문자(b),36379.0
20260107,충장동,전체방문자(a+b),63616.0
20260107,충장동,현지인방문자(a),27237.0
20260108,충장동,외지인방문자(b),36974.0
20260108,충장동,전체방문자(a+b),64446.0
20260108,충장동,현지인방문자(a),27472.0
20260109,충장동,외지인방문자(b),42354.0
20260109,충장동,전체방문자(a+b),70609.0
20260109,충장동,현지인방문자(a),28256.0
20260110,충장동,외지인방문자(b),52566.0
20260110,충장동,전체방문자(a+b),75414.0
20260110,충장동,현지인방문자(a),22848.0
20260111,충장동,외지인방문자(b),38748.0
20260111,충장동,전체방문자(a+b),59664.0
20260111,충장동,현지인방문자(a),20916.0
20260112,충장동,외지인방문자(b),34366.0
20260112,충장동,전체방문자(a+b),60767.0
20260112,충장동,현지인방문자(a),26400.0
20260113,충장동,외지인방문자(b),36561.0
20260113,충장동,전체방문자(a+b),63406.0
20260113,충장동,현지인방문자(a),26845.0
20260114,충장동,외지인방문자(b),37138.0
20260114,충장동,전체방문자(a+b),63822.0
20260114,충장동,현지인방문자(a),26684.0
20260115,충장동,외지인방문자(b),38034.0
20260115,충장동,전체방문자(a+b),65054.0
20260115,충장동,현지인방문자(a),27020.0
20260116,충장동,외지인방문자(b),42721.0
20260116,충장동,전체방문자(a+b),69962.0
20260116,충장동,현지인방문자(a),27240.0
20260117,충장동,외지인방문자(b),59626.0
20260117,충장동,전체방문자(a+b),82918.0
20260117,충장동,현지인방문자(a),23292.0
20260118,충장동,외지인방문자(b),45798.0
20260118,충장동,전체방문자(a+b),66549.0
20260118,충장동,현지인방문자(a),20752.0
20260119,충장동,외지인방문자(b),34776.0
20260119,충장동,전체방문자(a+b),60774.0
20260119,충장동,현지인방문자(a),25998.0
20260120,충장동,외지인방문자(b),35868.0
20260120,충장동,전체방문자(a+b),61828.0
20260120,충장동,현지인방문자(a),25960.0
20260121,충장동,외지인방문자(b),34562.0
20260121,충장동,전체방문자(a+b),60214.0
20260121,충장동,현지인방문자(a),25652.0
20260122,충장동,외지인방문자(b),36264.0
20260122,충장동,전체방문자(a+b),62654.0
20260122,충장동,현지인방문자(a),26390.0
20260123,충장동,외지인방문자(b),40688.0
20260123,충장동,전체방문자(a+b),67708.0
20260123,충장동,현지인방문자(a),27020.0
20260124,충장동,외지인방문자(b),55657.0
20260124,충장동,전체방문자(a+b),78701.0
20260124,충장동,현지인방문자(a),23044.0
20260125,충장동,외지인방문자(b),44940.0
20260125,충장동,전체방문자(a+b),65387.0
20260125,충장동,현지인방문자(a),20447.0
20260126,충장동,외지인방문자(b),36586.0
20260126,충장동,전체방문자(a+b),62562.0
20260126,충장동,현지인방문자(a),25977.0
20260127,충장동,외지인방문자(b),37387.0
20260127,충장동,전체방문자(a+b),63508.0
20260127,충장동,현지인방문자(a),26120.0
20260128,충장동,외지인방문자(b),38076.0
20260128,충장동,전체방문자(a+b),64463.0
20260128,충장동,현지인방문자(a),26386.0
20260129,충장동,외지인방문자(b),37440.0
20260129,충장동,전체방문자(a+b),63224.0
20260129,충장동,현지인방문자(a),25784.0
20260130,충장동,외지인방문자(b),42707.0
20260130,충장동,전체방문자(a+b),69335.0
20260130,충장동,현지인방문자(a),26628.0
20260131,충장동,외지인방문자(b),55766.0
20260131,충장동,전체방문자(a+b),78172.0
20260131,충장동,현지인방문자(a),22407.0
