기준년월,행정동명,중분류,소비액(천원)
202509,충장동,육상운송,70410.0
202509,충장동,골프장,12027.0
202509,충장동,의료관광,311382.0
202509,충장동,뷰티,393878.0
202509,충장동,일반외식업,4077573.0
202509,충장동,제과음료업,831520.0
202510,충장동,캠핑장/펜션,3162.0
202510,충장동,기타숙박,166386.0
202510,충장동,여행업,26383.0
202510,충장동,대형쇼핑몰,7919342.0
202510,충장동,레저용품쇼핑,769202.0
202510,충장동,기타관광쇼핑,1511927.0
202510,충장동,관광유원시설,3689.0
202510,충장동,기타레저,298198.0
202510,충장동,문화서비스,98881.0
202510,충장동,호텔,297.0
202510,충장동,육상운송,78190.0
202510,충장동,골프장,21707.0
202510,충장동,의료관광,335192.0
202510,충장동,뷰티,417733.0
202510,충장동,일반외식업,5014440.0
202510,충장동,제과음료업,940880.0
202511,충장동,캠핑장/펜션,4572.0
202511,충장동,기타숙박,310568.0
202511,충장동,대형쇼핑몰,8446597.0
202511,충장동,레저용품쇼핑,722645.0
202511,충장동,관광유원시설,1659.0
202511,충장동,기타레저,246703.0
202511,충장동,문화서비스,77085.0
202511,충장동,호텔,1351.0
202511,충장동,여행업,25563.0
202511,충장동,육상운송,67444.0
202511,충장동,기타관광쇼핑,1349718.0
202511,충장동,골프장,12503.0
202511,충장동,의료관광,381400.0
202511,충장동,뷰티,389505.0
202511,충장동,일반외식업,4212175.0
202511,충장동,제과음료업,740635.0
202512,충장동,캠핑장/펜션,2896.0
202512,충장동,기타숙박,165136.0
202512,충장동,대형쇼핑몰,8616222.0
202512,충장동,레저용품쇼핑,588312.0
202512,충장동,기타관광쇼핑,1164806.0
202512,충장동,관광유원시설,17461.0
202512,충장동,기타레저,257909.0
202512,충장동,문화서비스,138843.0
202512,충장동,호텔,906.0
202512,충장동,여행업,36004.0
202512,충장동,육상운송,66055.0
202512,충장동,골프장,15097.0
202512,충장동,의료관광,373789.0
202512,충장동,뷰티,411736.0
202512,충장동,일반외식업,4685234.0
202512,충장동,제과음료업,846793.0
