기준년월,행정동명,중분류,소비액(천원)
202501,지원2동,관광총소비,1564709.0
202502,지원2동,관광총소비,1264894.0
202503,지원2동,관광총소비,1639078.0
202504,지원2동,관광총소비,1497075.0
202505,지원2동,관광총소비,1783030.0
202506,지원2동,관광총소비,1495051.0
202507,지원2동,관광총소비,1692685.0
202508,지원2동,관광총소비,1646296.0
202509,지원2동,관광총소비,1450394.0
202510,지원2동,관광총소비,1728079.0
202511,지원2동,관광총소비,1483913.0
202512,지원2동,관광총소비,1588630.0
202501,지원2동,육상운송,686466.0
202501,지원2동,기타관광쇼핑,535141.0
202501,지원2동,골프장,32928.0
202501,지원2동,기타레저,2653.0
202501,지원2동,뷰티,12930.0
202501,지원2동,일반외식업,159262.0
202501,지원2동,제과음료업,135329.0
202502,지원2동,육상운송,624152.0
202502,지원2동,레저용품쇼핑,618.0
202502,지원2동,기타관광쇼핑,332006.0
202502,지원2동,골프장,28122.0
202502,지원2동,기타레저,1909.0
202502,지원2동,뷰티,28833.0
202502,지원2동,일반외식업,144202.0
202502,지원2동,제과음료업,105051.0
202503,지원2동,육상운송,744133.0
202503,지원2동,기타관광쇼핑,518534.0
202503,지원2동,골프장,45823.0
202503,지원2동,기타레저,2295.0
202503,지원2동,뷰티,33535.0
202503,지원2동,일반외식업,163634.0
202503,지원2동,제과음료업,131125.0
202504,지원2동,기타관광쇼핑,473604.0
202504,지원2동,육상운송,700378.0
202504,지원2동,골프장,22740.0
202504,지원2동,기타레저,2947.0
202504,지원2동,뷰티,11956.0
202504,지원2동,일반외식업,165915.0
202504,지원2동,제과음료업,119535.0
202505,지원2동,육상운송,721724.0
202505,지원2동,기타관광쇼핑,643105.0
202505,지원2동,골프장,31000.0
202505,지원2동,기타레저,2868.0
202505,지원2동,뷰티,18894.0
202505,지원2동,일반외식업,209740.0
202505,지원2동,제과음료업,155701.0
202506,지원2동,기타관광쇼핑,471132.0
202506,지원2동,육상운송,645705.0
202506,지원2동,골프장,44369.0
202506,지원2동,기타레저,1588.0
202506,지원2동,뷰티,24443.0
202506,지원2동,일반외식업,175186.0
202506,지원2동,제과음료업,132628.0
202507,지원2동,육상운송,754099.0
202507,지원2동,기타관광쇼핑,513580.0
202507,지원2동,골프장,38954.0
202507,지원2동,기타레저,1688.0
202507,지원2동,뷰티,51557.0
202507,지원2동,일반외식업,188443.0
202507,지원2동,제과음료업,144364.0
202508,지원2동,육상운송,692655.0
202508,지원2동,기타관광쇼핑,545278.0
202508,지원2동,골프장,33370.0
202508,지원2동,기타레저,1186.0
202508,지원2동,뷰티,37834.0
202508,지원2동,일반외식업,184549.0
202508,지원2동,제과음료업,151424.0
202509,지원2동,육상운송,644566.0
202509,지원2동,기타관광쇼핑,458651.0
202509,지원2동,골프장,33506.0
202509,지원2동,기타레저,1290.0
202509,지원2동,뷰티,22549.0
202509,지원2동,일반외식업,166469.0
202509,지원2동,제과음료업,123362.0
202510,지원2동,육상운송,707990.0
202510,지원2동,기타관광쇼핑,616475.0
202510,지원2동,골프장,45118.0
202510,지원2동,기타레저,1816.0
202510,지원2동,뷰티,16849.0
202510,지원2동,일반외식업,172863.0
202510,지원2동,제과음료업,166968.0
202511,지원2동,육상운송,679181.0
202511,지원2동,기타관광쇼핑,429379.0
202511,지원2동,골프장,31205.0
202511,지원2동,기타레저,2306.0
202511,지원2동,뷰티,22218.0
202511,지원2동,일반외식업,205176.0
202511,지원2동,제과음료업,114449.0
202512,지원2동,육상운송,693586.0
202512,지원2동,레저용품쇼핑,551.0
202512,지원2동,기타관광쇼핑,452755.0
202512,지원2동,골프장,43044.0
202512,지원2동,기타레저,3382.0
202512,지원2동,뷰티,26714.0
202512,지원2동,일반외식업,221342.0
202512,지원2동,제과음료업,147255.0
